"","ID","SATNAME","COUNTRY","lat","long","alt"
"63",26695,"SKYNET 4F","UK",-4.21939816267014,237.913845950315,35797.0294498108
"64",26715,"USA 157","US",-1.43635154379806,23.309916435986,35778.528250448
"65",26719,"EUTE 28A (EB 1)","EUTE",0.749060307981559,139.460686184234,35787.6484139806
"66",26766,"INTELSAT 10 (PAS 10)","US",-2.50957763667911,319.679501932918,35790.8670013308
"67",26824,"INTELSAT 901","ITSO",0.48217105284062,242.699855790608,35798.9668331681
"68",26853,"ASTRA 2C","SES",-0.859736684006212,295.960517838018,35787.6870721636
"69",26880,"USA 159","US",-1.77919677641869,222.881482296328,35786.4154422551
"70",26900,"INTELSAT 902","ITSO",0.0132421537357563,334.201274959905,35780.0350940438
"71",26927,"EUTELSAT 12 WEST B","EUTE",0.0199968999632999,259.679005106713,35810.2896475948
"72",26985,"DIRECTV 4S","US",-0.0298953547772416,171.067697773567,35795.4336516145
"73",27168,"USA 164","US",-8.15786453587766,291.016971041816,35788.3980260786
"74",27378,"ECHOSTAR 7","US",-0.00907399647002738,153.449284659254,35787.5996465873
"75",27380,"INTELSAT 904","ITSO",-0.13039761681206,294.652280335203,35816.6299930822
"76",27389,"TDRS 9","US",4.39246451818992,209.909830979889,35848.9370330953
"77",27399,"JCSAT 2A","JPN",-1.25328492005981,48.3371509936563,35795.3237369882
"78",27400,"ASTRA 3A","SES",1.76326318306148,225.323862313959,35797.8563484515
"79",27403,"INTELSAT 903","ITSO",0.687174978589223,240.74827239867,35797.7487269057
"80",27414,"NSS 7","SES",0.408785256119499,252.228763771271,35793.8672615974
"81",27426,"DIRECTV 5 (TEMPO 1)","US",-0.0313216745771671,162.156483779366,35793.5747910877
"82",27438,"INTELSAT 905","ITSO",0.167486736528446,247.721507942293,35795.1539797281
"83",27441,"EXPRESS 4A","CIS",0.662977431954151,57.6594249097132,35760.341205039
"84",27445,"GALAXY 3C","US",-0.0248032582042126,177.170259743475,35793.5408442846
"85",27460,"EUTE 5 WEST A (STELLAT5)","EUTE",-0.0200725991862611,267.205158691107,35805.1192914308
"86",27461,"NSTAR C","JPN",-1.29988593873576,48.3223749838769,35764.0945027293
"87",27509,"METEOSAT 8 (MSG 1)","EUME",-5.87658872991899,314.044254177204,35788.9065722824
"88",27513,"INTELSAT 906","ITSO",0.032186191290024,336.370651844309,35782.1934428056
"89",27528,"HISPASAT 1D","SPN",0.0489849122598198,242.010768246214,35810.3097978839
"90",27566,"TDRS 10","US",4.44065865923978,101.11436351412,35802.6538765888
"91",27603,"NSS 6","SES",-0.0441925751448164,7.24699974292252,35780.6646305223
"92",27632,"NIMIQ 2","CA",3.10935241396049,143.862127713682,35819.4761393397
"93",27683,"INTELSAT 907","ITSO",0.00614418187360215,244.682551871661,35797.9129937713
"94",27691,"USA 167","US",5.80149710590666,142.221030261295,35790.8413606978
"95",27711,"USA 169","US",8.16970903562247,152.420839744549,35788.5335196613
"96",27715,"GALAXY 12","ITSO",0.374742138477363,143.258836927881,35784.9692914287
"97",27718,"ASIASAT 4","AC",-0.00802662578256025,310.462402757963,35785.3622617354
"98",27811,"HELLAS-SAT 2","GREC",0.920478956042911,177.052997087255,35791.3556588104
"99",27825,"THURAYA 2","UAE",-5.33460053688973,316.248165224269,35779.5618883627
"100",27831,"OPTUS C1","AUS",-0.248446786936847,67.9449832032102,35762.314373395
"101",27852,"ECHOSTAR 12 (RAINBOW 1)","US",0.0300999507885642,185.861909122786,35792.087742081
"102",27854,"GALAXY 23 (TELSTAR 13)","US",-0.033827502085162,151.295713684889,35790.6921225336
"103",27875,"USA 170","US",1.45724569132481,229.791542249753,35800.9260939103
"104",27954,"HORIZONS 1 (GALAXY 13)","US",-0.000896319614314169,145.246518908304,35788.0576223112
"105",28089,"YAMAL 202","CIS",-0.0322020352173713,321.304051913635,35771.873283996
"106",28117,"UFO 11 (USA 174)","US",-4.23677850140557,347.943114538565,35760.5303994527
"107",28158,"USA 176","US",-5.75695131282675,359.932705592453,35785.9679433688
"108",28184,"MBSAT","PRC",0.0180729091608801,333.230835370417,35781.3336661665
"109",28187,"EUTE 7A (EUTE W3A)","EUTE",-0.0620481869506826,279.20338972091,35796.6780077765
"110",28238,"DIRECTV 7S","US",-0.0239502558980984,153.199283014611,35789.9665678943
"111",28252,"AMC-11 (GE-11)","SES",-0.000859854289288799,141.262820357392,35787.652763941
"112",28358,"INTELSAT 1002","ITSO",0.0125937221513985,271.212945504042,35796.8556901216
"113",28364,"APSTAR 5 (TELSTAR 18)","PRC",-0.333082022313274,50.2191754934578,35775.2747575192
"114",28378,"ANIK F2","CA",-0.0208381211120946,161.162108984871,35785.4818170593
"115",28446,"AMC-15","SES",0.0320481809527602,167.225463185323,35792.2735959011
"116",28472,"AMC-16","SES",-0.00208155302231787,187.23356913114,35795.9379651946
"117",28526,"NSS 10 (AMC-12)","SES",0.0365680980429985,234.756733335887,35799.6721099277
