CDM_ID,CREATED,EMERGENCY_REPORTABLE,TCA,MIN_RNG,PC,SAT_1_ID,SAT_1_NAME,SAT1_OBJECT_TYPE,SAT1_RCS,SAT_1_EXCL_VOL,SAT_2_ID,SAT_2_NAME,SAT2_OBJECT_TYPE,SAT2_RCS,SAT_2_EXCL_VOL
"167608457","2021-11-14 23:53:51.000000","Y","2021-11-17T16:45:18.002000","69","0.003953559","41539","NOAA 16 DEB","DEBRIS","SMALL","5.00","3338","EXPLORER 40 (INJUN-5)","PAYLOAD","LARGE","5.00"
"167608463","2021-11-14 23:53:51.000000","Y","2021-11-16T19:28:37.785000","176","0.003444766","41539","NOAA 16 DEB","DEBRIS","SMALL","5.00","49389","FENGYUN 1C DEB","DEBRIS","","5.00"
"167608668","2021-11-14 23:53:52.000000","Y","2021-11-17T07:48:12.622000","718","0.0007799321","41664","NOAA 16 DEB","DEBRIS","SMALL","5.00","41397","NOAA 16 DEB","DEBRIS","SMALL","5.00"
"167609868","2021-11-14 23:53:55.000000","Y","2021-11-17T11:24:07.955000","85","0.0005539791","42114","COSMOS 1275 DEB","DEBRIS","SMALL","5.00","41537","NOAA 16 DEB","DEBRIS","SMALL","5.00"
"167609898","2021-11-14 23:53:56.000000","Y","2021-11-17T01:36:17.756000","104","0.0003432339","42134","COSMOS 1275 DEB","DEBRIS","SMALL","5.00","44618","CZ-4C DEB","DEBRIS","SMALL","5.00"
"167610001","2021-11-14 23:53:56.000000","Y","2021-11-16T14:58:11.136000","118","0.000802643","42192","COSMOS 1275 DEB","DEBRIS","SMALL","5.00","36291","CZ-2D DEB","DEBRIS","SMALL","5.00"
"167610200","2021-11-14 23:53:57.000000","Y","2021-11-16T14:48:51.305000","518","0.00091946","42262","DMSP 5D-2 F13 DEB","DEBRIS","SMALL","5.00","31727","FENGYUN 1C DEB","DEBRIS","SMALL","5.00"
"167610418","2021-11-14 23:53:58.000000","Y","2021-11-17T01:43:31.903000","188","0.0005616771","42332","NOAA 16 DEB","DEBRIS","SMALL","5.00","33982","COSMOS 2251 DEB","DEBRIS","SMALL","5.00"
"167610486","2021-11-14 23:53:58.000000","Y","2021-11-16T21:08:27.808000","21","0.01812803","42348","NOAA 16 DEB","DEBRIS","SMALL","5.00","22222","SL-16 DEB","DEBRIS","SMALL","5.00"
"167610515","2021-11-14 23:53:58.000000","Y","2021-11-15T03:32:59.398000","286","0.001420621","42359","NOAA 16 DEB","DEBRIS","SMALL","5.00","12740","COSMOS 1275 DEB","DEBRIS","SMALL","5.00"
"167610700","2021-11-14 23:53:59.000000","Y","2021-11-15T20:20:39.018000","277","0.001384898","42426","NOAA 16 DEB","DEBRIS","SMALL","5.00","32242","FENGYUN 1C DEB","DEBRIS","SMALL","5.00"
"167610798","2021-11-14 23:53:59.000000","Y","2021-11-16T17:37:45.950000","219","0.0001104511","42606","THORAD DELTA 1 DEB","DEBRIS","SMALL","5.00","38404","OPS 4682 DEB","DEBRIS","SMALL","5.00"
"167611214","2021-11-14 23:54:01.000000","Y","2021-11-16T14:36:53.687000","67","0.0009558911","42970","BREEZE-KM R/B","ROCKET BODY","LARGE","5.00","44298","FALCON 9 DEB","DEBRIS","MEDIUM","5.00"
"167612043","2021-11-14 23:54:04.000000","Y","2021-11-16T11:28:52.340000","246","0.0005170464","43323","SL-16 DEB","DEBRIS","SMALL","5.00","29637","DMSP 5D-3 F17 DEB","DEBRIS","SMALL","5.00"
"167612096","2021-11-14 23:54:04.000000","Y","2021-11-17T15:02:18.744000","198","0.000244154","43353","SL-16 DEB","DEBRIS","MEDIUM","5.00","39855","SL-16 DEB","DEBRIS","SMALL","5.00"
"167614476","2021-11-14 23:54:11.000000","Y","2021-11-16T14:36:53.687000","67","0.0009558911","44298","FALCON 9 DEB","DEBRIS","MEDIUM","5.00","42970","BREEZE-KM R/B","ROCKET BODY","LARGE","5.00"
"167615042","2021-11-14 23:54:13.000000","Y","2021-11-17T01:36:17.756000","104","0.0003432339","44618","CZ-4C DEB","DEBRIS","SMALL","5.00","42134","COSMOS 1275 DEB","DEBRIS","SMALL","5.00"
"167615966","2021-11-14 23:54:17.000000","Y","2021-11-16T03:03:01.265000","229","0.0003331387","45503","METEOR 1-11 DEB","DEBRIS","SMALL","5.00","31054","FENGYUN 1C DEB","DEBRIS","SMALL","5.00"
"167615988","2021-11-14 23:54:17.000000","Y","2021-11-16T14:17:33.262000","530","0.0001958017","45524","METEOR 2-20 DEB","DEBRIS","SMALL","5.00","36273","FENGYUN 1C DEB","DEBRIS","SMALL","5.00"
"167616367","2021-11-14 23:54:19.000000","Y","2021-11-15T11:41:01.017000","454","0.0003530238","45963","FREGAT DEB","DEBRIS","SMALL","5.00","48521","YUNHAI 1-02 DEB","DEBRIS","SMALL","5.00"
"167617067","2021-11-14 23:54:21.000000","Y","2021-11-17T10:34:20.346000","296","0.003427442","46440","FENGYUN 1C DEB","DEBRIS","SMALL","5.00","81342","UNKNOWN","UNKNOWN","SMALL","5.00"
"167617967","2021-11-14 23:54:24.000000","Y","2021-11-15T19:30:18.213000","227","0.001289331","46873","RESURS O1 DEB","DEBRIS","SMALL","5.00","35431","COSMOS 2251 DEB","DEBRIS","","5.00"
"167618383","2021-11-14 23:54:26.000000","Y","2021-11-15T12:34:33.087000","694","0.0001685223","46966","IRIDIUM 33 DEB","DEBRIS","SMALL","5.00","33762","COSMOS 2251 DEB","DEBRIS","SMALL","5.00"
"167618665","2021-11-14 23:54:27.000000","Y","2021-11-15T20:17:39.238000","990","0.0001999249","47035","FENGYUN 1C DEB","DEBRIS","SMALL","5.00","4749","THORAD AGENA D DEB","DEBRIS","SMALL","5.00"
"167618718","2021-11-14 23:54:27.000000","Y","2021-11-15T21:12:55.381000","316","0.000439499","47058","COSMOS 2251 DEB","DEBRIS","SMALL","5.00","26620","SAC C","PAYLOAD","LARGE","5.00"
"167618791","2021-11-14 23:54:28.000000","Y","2021-11-16T10:59:32.921000","158","0.0008625149","47071","COSMOS 2251 DEB","DEBRIS","","5.00","48766","NOAA 17 DEB","DEBRIS","SMALL","5.00"
"167621983","2021-11-14 23:54:39.000000","Y","2021-11-16T14:57:10.774000","509","0.0002574353","48498","RESURS O1 DEB","DEBRIS","SMALL","5.00","20847","CZ-4 DEB","DEBRIS","LARGE","5.00"
"167622158","2021-11-14 23:54:40.000000","Y","2021-11-15T11:41:01.017000","454","0.0003530238","48521","YUNHAI 1-02 DEB","DEBRIS","SMALL","5.00","45963","FREGAT DEB","DEBRIS","SMALL","5.00"
"167622630","2021-11-14 23:54:41.000000","Y","2021-11-16T10:59:32.921000","158","0.0008625149","48766","NOAA 17 DEB","DEBRIS","SMALL","5.00","47071","COSMOS 2251 DEB","DEBRIS","","5.00"
"167622631","2021-11-14 23:54:41.000000","Y","2021-11-17T19:22:37.793000","934","0.0003282287","48766","NOAA 17 DEB","DEBRIS","SMALL","5.00","81402","UNKNOWN","UNKNOWN","SMALL","5.00"
"167622699","2021-11-14 23:54:42.000000","Y","2021-11-17T19:33:01.225000","444","0.0001090537","48825","THOR ABLESTAR DEB","DEBRIS","LARGE","5.00","30505","FENGYUN 1C DEB","DEBRIS","SMALL","5.00"
"167623396","2021-11-14 23:54:44.000000","Y","2021-11-17T04:13:47.017000","527","0.0003419682","49043","YUNHAI 1-02 DEB","DEBRIS","SMALL","5.00","34814","COSMOS 2251 DEB","DEBRIS","SMALL","5.00"
"167624424","2021-11-14 23:54:48.000000","Y","2021-11-16T19:28:37.785000","176","0.003444766","49389","FENGYUN 1C DEB","DEBRIS","","5.00","41539","NOAA 16 DEB","DEBRIS","SMALL","5.00"
"167785283","2021-11-15 11:26:43.000000","Y","2021-11-18T00:03:05.418000","35","0.0009472513","262","THOR ABLESTAR DEB","DEBRIS","SMALL","5.00","41274","NOAA 16 DEB","DEBRIS","SMALL","5.00"
"167785290","2021-11-15 11:26:43.000000","Y","2021-11-17T08:05:04.073000","457","0.0001505869","318","THOR ABLESTAR DEB","DEBRIS","SMALL","5.00","30017","FENGYUN 1C DEB","DEBRIS","SMALL","5.00"
"167785315","2021-11-15 11:26:43.000000","Y","2021-11-16T04:51:54.373000","220","0.002843112","350","THOR ABLESTAR DEB","DEBRIS","SMALL","5.00","40582","DMSP 5D-2 F13 DEB","DEBRIS","SMALL","5.00"
"167785596","2021-11-15 11:26:45.000000","Y","2021-11-16T15:05:59.082000","308","0.000250833","1865","SCOUT A R/B","ROCKET BODY","MEDIUM","5.00","270217","UNKNOWN","UNKNOWN","SMALL","5.00"
"167785616","2021-11-15 11:26:45.000000","Y","2021-11-18T09:55:37.666000","242","0.003559168","1951","THOR AGENA B DEB","DEBRIS","SMALL","5.00","34208","CBERS 1 DEB","DEBRIS","SMALL","5.00"
"167785867","2021-11-15 11:26:45.000000","Y","2021-11-17T16:45:18.002000","136","0.004484863","3338","EXPLORER 40 (INJUN-5)","PAYLOAD","LARGE","5.00","41539","NOAA 16 DEB","DEBRIS","SMALL","5.00"
"167786032","2021-11-15 11:26:46.000000","Y","2021-11-15T14:12:30.642000","250","0.0004575731","4144","THORAD AGENA D DEB","DEBRIS","SMALL","5.00","28595","METEOR 2-5 DEB","DEBRIS","SMALL","5.00"
"167786277","2021-11-15 11:26:47.000000","Y","2021-11-17T04:23:13.453000","862","0.0002845411","4519","THORAD AGENA D DEB","DEBRIS","SMALL","5.00","34706","IRIDIUM 33 DEB","DEBRIS","SMALL","5.00"
"167786288","2021-11-15 11:26:47.000000","Y","2021-11-17T04:14:04.112000","984","0.0001235336","4588","COSMOS 372","PAYLOAD","LARGE","5.00","42338","NOAA 16 DEB","DEBRIS","SMALL","5.00"
"167786333","2021-11-15 11:26:47.000000","Y","2021-11-16T23:06:48.369000","752","0.0003163756","4651","THORAD AGENA D DEB","DEBRIS","SMALL","5.00","38717","FENGYUN 1C DEB","DEBRIS","SMALL","5.00"
"167786401","2021-11-15 11:26:48.000000","Y","2021-11-15T20:17:39.239000","985","0.0002012461","4749","THORAD AGENA D DEB","DEBRIS","SMALL","5.00","47035","FENGYUN 1C DEB","DEBRIS","SMALL","5.00"
"167786441","2021-11-15 11:26:48.000000","Y","2021-11-17T17:10:35.185000","237","0.0003027","4851","THORAD AGENA D DEB","DEBRIS","SMALL","5.00","35983","COSMOS 2251 DEB","DEBRIS","","5.00"
"167786460","2021-11-15 11:26:48.000000","Y","2021-11-15T11:33:27.386000","136","0.008017384","4895","THORAD AGENA D DEB","DEBRIS","SMALL","5.00","37977","COSMOS 2251 DEB","DEBRIS","","5.00"
"167786544","2021-11-15 11:26:48.000000","Y","2021-11-15T23:22:37.423000","207","0.006962812","5036","SCOUT A DEB","DEBRIS","SMALL","5.00","26069","COSMOS 2369","PAYLOAD","LARGE","5.00"
"167786686","2021-11-15 11:26:49.000000","Y","2021-11-16T09:16:56.128000","75","0.00289933","5347","THORAD AGENA D DEB","DEBRIS","SMALL","5.00","30507","FENGYUN 1C DEB","DEBRIS","SMALL","5.00"
"167787006","2021-11-15 11:26:50.000000","Y","2021-11-17T18:51:32.650000","518","0.0001169001","6323","COSMOS 540","PAYLOAD","LARGE","5.00","87228","UNKNOWN","UNKNOWN","SMALL","5.00"
"167787020","2021-11-15 11:26:50.000000","Y","2021-11-18T07:01:07.914000","277","0.0001586909","6767","THORAD AGENA D DEB","DEBRIS","SMALL","5.00","42123","COSMOS 1275 DEB","DEBRIS","SMALL","5.00"
"167787362","2021-11-15 11:26:51.000000","Y","2021-11-17T20:10:07.762000","31","0.01523134","8959","DELTA 1 DEB","DEBRIS","MEDIUM","5.00","15773","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","5.00"
"167787371","2021-11-15 11:26:51.000000","Y","2021-11-16T15:49:26.517000","823","0.0001804305","8964","DELTA 1 DEB","DEBRIS","MEDIUM","5.00","36916","METEOR 2-5 DEB","DEBRIS","SMALL","5.00"
"167787379","2021-11-15 11:26:51.000000","Y","2021-11-18T11:25:10.931000","881","0.0001636341","8968","DELTA 1 DEB","DEBRIS","MEDIUM","5.00","39843","SL-16 DEB","DEBRIS","SMALL","5.00"
"167787618","2021-11-15 11:26:52.000000","Y","2021-11-18T06:13:59.746000","123","0.001739879","10208","DELTA 1 DEB","DEBRIS","MEDIUM","5.00","42283","DMSP 5D-2 F13 DEB","DEBRIS","SMALL","5.00"
"167787902","2021-11-15 11:26:53.000000","Y","2021-11-17T01:43:38.695000","266","0.0001996771","11587","SL-8 DEB","DEBRIS","SMALL","5.00","32325","FENGYUN 1C DEB","DEBRIS","SMALL","5.00"
"167788101","2021-11-15 11:26:54.000000","Y","2021-11-16T11:31:33.582000","140","0.008299392","12291","DELTA 1 DEB","DEBRIS","MEDIUM","5.00","17642","COSMOS 1275 DEB","DEBRIS","SMALL","5.00"
"167788177","2021-11-15 11:26:54.000000","Y","2021-11-16T16:39:44.263000","293","0.002145624","12560","NOAA 7 DEB","DEBRIS","SMALL","5.00","38030","IRIDIUM 33 DEB","DEBRIS","SMALL","5.00"
"167788238","2021-11-15 11:26:54.000000","Y","2021-11-16T00:02:31.309000","75","0.01340654","12673","COSMOS 1275 DEB","DEBRIS","MEDIUM","5.00","30572","FENGYUN 1C DEB","DEBRIS","SMALL","5.00"
"167788256","2021-11-15 11:26:55.000000","Y","2021-11-16T02:05:07.658000","68","0.001722215","12715","COSMOS 1275 DEB","DEBRIS","MEDIUM","5.00","82180","UNKNOWN","UNKNOWN","SMALL","5.00"
"167788276","2021-11-15 11:26:55.000000","Y","2021-11-17T10:13:46.584000","657","0.0001188412","12726","COSMOS 1275 DEB","DEBRIS","MEDIUM","5.00","37001","FENGYUN 1C DEB","DEBRIS","SMALL","5.00"
"167789058","2021-11-15 11:26:57.000000","Y","2021-11-16T15:24:08.433000","459","0.001724327","14691","ATLAS H R/B","ROCKET BODY","MEDIUM","5.00","48494","RESURS O1 DEB","DEBRIS","","5.00"
"167789456","2021-11-15 11:26:59.000000","Y","2021-11-17T20:10:07.762000","31","0.01523134","15773","SL-12 R/B(AUX MOTOR)","ROCKET BODY","MEDIUM","5.00","8959","DELTA 1 DEB","DEBRIS","MEDIUM","5.00"
"167789535","2021-11-15 11:26:59.000000","Y","2021-11-17T14:49:32.577000","750","0.0004125966","16387","COSMOS 1375 DEB","DEBRIS","MEDIUM","5.00","21985","DELTA 1 DEB","DEBRIS","SMALL","5.00"
"167789794","2021-11-15 11:27:00.000000","Y","2021-11-18T08:10:42.500000","437","0.0006879594","17192","SL-14 R/B","ROCKET BODY","LARGE","5.00","46903","RESURS O1 DEB","DEBRIS","SMALL","5.00"
"167789950","2021-11-15 11:27:00.000000","Y","2021-11-16T11:31:33.582000","140","0.008299392","17642","COSMOS 1275 DEB","DEBRIS","SMALL","5.00","12291","DELTA 1 DEB","DEBRIS","MEDIUM","5.00"
"167790355","2021-11-15 11:27:02.000000","Y","2021-11-15T19:39:19.354000","599","0.0001368777","19227","SL-14 DEB","DEBRIS","SMALL","5.00","36487","IRIDIUM 33 DEB","DEBRIS","SMALL","5.00"
"167790530","2021-11-15 11:27:03.000000","Y","2021-11-17T16:51:50.964000","500","0.0001276116","19827","SL-8 R/B","ROCKET BODY","LARGE","5.00","270217","UNKNOWN","UNKNOWN","SMALL","5.00"
"167790738","2021-11-15 11:27:03.000000","Y","2021-11-18T05:16:04.360000","640","0.0001747862","20565","ATLAS 28E DEB","DEBRIS","MEDIUM","5.00","40474","DMSP 5D-2 F13 DEB","DEBRIS","SMALL","5.00"
"167790868","2021-11-15 11:27:04.000000","Y","2021-11-16T14:57:10.848000","483","0.0004345157","20847","CZ-4 DEB","DEBRIS","LARGE","5.00","48498","RESURS O1 DEB","DEBRIS","SMALL","5.00"
"167791249","2021-11-15 11:27:05.000000","Y","2021-11-17T14:49:32.577000","750","0.0004125966","21985","DELTA 1 DEB","DEBRIS","SMALL","5.00","16387","COSMOS 1375 DEB","DEBRIS","MEDIUM","5.00"
"167791266","2021-11-15 11:27:05.000000","Y","2021-11-16T21:08:27.809000","34","0.02204265","22222","SL-16 DEB","DEBRIS","SMALL","5.00","42348","NOAA 16 DEB","DEBRIS","SMALL","5.00"
"167791441","2021-11-15 11:27:06.000000","Y","2021-11-17T15:45:03.924000","604","0.001187866","22471","SL-16 DEB","DEBRIS","SMALL","5.00","35483","IRIDIUM 33 DEB","DEBRIS","SMALL","5.00"
"167792889","2021-11-15 11:27:10.000000","Y","2021-11-17T23:15:39.543000","129","0.0005619809","25759","PSLV R/B","ROCKET BODY","LARGE","5.00","82432","UNKNOWN","UNKNOWN","","5.00"
"167793132","2021-11-15 11:27:10.000000","Y","2021-11-15T23:22:37.423000","207","0.006962812","26069","COSMOS 2369","PAYLOAD","LARGE","5.00","5036","SCOUT A DEB","DEBRIS","SMALL","5.00"
"167793383","2021-11-15 11:27:11.000000","Y","2021-11-18T06:53:46.170000","560","0.0003228644","26275","CZ-4 DEB","DEBRIS","SMALL","5.00","35600","COSMOS 2251 DEB","DEBRIS","SMALL","5.00"
"167793679","2021-11-15 11:27:12.000000","Y","2021-11-15T21:12:55.383000","271","0.0005830135","26620","SAC C","PAYLOAD","LARGE","5.00","47058","COSMOS 2251 DEB","DEBRIS","SMALL","5.00"
"167793681","2021-11-15 11:27:12.000000","Y","2021-11-15T11:51:12.526000","111","0.0001811408","26621","MUNIN","PAYLOAD","MEDIUM","5.00","36228","FENGYUN 1C DEB","DEBRIS","SMALL","5.00"
"167793926","2021-11-15 11:27:13.000000","Y","2021-11-18T07:57:10.946000","236","0.001119318","27133","PSLV DEB","DEBRIS","SMALL","5.00","89389","UNKNOWN","UNKNOWN","","5.00"
"167794710","2021-11-15 11:27:15.000000","Y","2021-11-18T09:14:25.014000","879","0.000218798","28321","DMSP 5D-2 F11 DEB","DEBRIS","SMALL","5.00","35632","IRIDIUM 33 DEB","DEBRIS","SMALL","5.00"
"167794834","2021-11-15 11:27:16.000000","Y","2021-11-17T19:09:19.903000","767","0.0001464178","28415","CZ-4B R/B","ROCKET BODY","LARGE","5.00","36981","TITAN 3C TRANSTAGE DEB","DEBRIS","SMALL","5.00"
"167795021","2021-11-15 11:27:17.000000","Y","2021-11-15T14:12:30.642000","250","0.0004575731","28595","METEOR 2-5 DEB","DEBRIS","SMALL","5.00","4144","THORAD AGENA D DEB","DEBRIS","SMALL","5.00"
"167795150","2021-11-15 11:27:17.000000","Y","2021-11-17T19:11:02.701000","941","0.0002536186","28739","CZ-2D DEB","DEBRIS","SMALL","5.00","35965","COSMOS 2251 DEB","DEBRIS","SMALL","5.00"
"167795470","2021-11-15 11:27:18.000000","Y","2021-11-15T21:06:41.172000","167","0.0001102465","29078","DMSP 5D-2 F11 DEB","DEBRIS","SMALL","5.00","30193","FENGYUN 1C DEB","DEBRIS","SMALL","5.00"
"167795834","2021-11-15 11:27:19.000000","Y","2021-11-16T11:28:52.336000","111","0.0008303347","29637","DMSP 5D-3 F17 DEB","DEBRIS","SMALL","5.00","43323","SL-16 DEB","DEBRIS","SMALL","5.00"
"167796097","2021-11-15 11:27:20.000000","Y","2021-11-18T03:56:20.818000","660","0.0001090686","29843","FENGYUN 1C DEB","DEBRIS","SMALL","5.00","32333","FENGYUN 1C DEB","DEBRIS","SMALL","5.00"
"167796288","2021-11-15 11:27:21.000000","Y","2021-11-18T08:33:19.078000","931","0.0006839754","29955","FENGYUN 1C DEB","DEBRIS","SMALL","5.00","35256","METEOR 2-5 DEB","DEBRIS","SMALL","5.00"
"167796377","2021-11-15 11:27:21.000000","Y","2021-11-17T08:05:04.073000","457","0.0001505869","30017","FENGYUN 1C DEB","DEBRIS","SMALL","5.00","318","THOR ABLESTAR DEB","DEBRIS","SMALL","5.00"
"167796600","2021-11-15 11:27:22.000000","Y","2021-11-18T05:38:00.204000","263","0.01054057","30105","FENGYUN 1C DEB","DEBRIS","SMALL","5.00","35982","COSMOS 2251 DEB","DEBRIS","SMALL","5.00"
"167796715","2021-11-15 11:27:23.000000","Y","2021-11-15T21:06:41.172000","167","0.0001102465","30193","FENGYUN 1C DEB","DEBRIS","SMALL","5.00","29078","DMSP 5D-2 F11 DEB","DEBRIS","SMALL","5.00"
"167796887","2021-11-15 11:27:23.000000","Y","2021-11-18T02:36:15.778000","789","0.0007238188","30283","FENGYUN 1C DEB","DEBRIS","MEDIUM","5.00","37049","FENGYUN 1C DEB","DEBRIS","SMALL","5.00"
"167797019","2021-11-15 11:27:24.000000","Y","2021-11-16T17:02:40.379000","940","0.0001657416","30366","FENGYUN 1C DEB","DEBRIS","SMALL","5.00","31784","FENGYUN 1C DEB","DEBRIS","SMALL","5.00"
"167797149","2021-11-15 11:27:24.000000","Y","2021-11-16T05:38:55.117000","561","0.0002872786","30439","FENGYUN 1C DEB","DEBRIS","SMALL","5.00","31981","FENGYUN 1C DEB","DEBRIS","SMALL","5.00"
"167797314","2021-11-15 11:27:25.000000","Y","2021-11-16T04:58:28.868000","158","0.007237231","30496","FENGYUN 1C DEB","DEBRIS","SMALL","5.00","31548","FENGYUN 1C DEB","DEBRIS","SMALL","5.00"
"167797324","2021-11-15 11:27:25.000000","Y","2021-11-18T09:05:13.124000","268","0.001248383","30505","FENGYUN 1C DEB","DEBRIS","SMALL","5.00","37640","DELTA 1 DEB","DEBRIS","SMALL","5.00"
"167797325","2021-11-15 11:27:25.000000","Y","2021-11-17T19:33:01.227000","465","0.0001106458","30505","FENGYUN 1C DEB","DEBRIS","SMALL","5.00","48825","THOR ABLESTAR DEB","DEBRIS","LARGE","5.00"
"167797326","2021-11-15 11:27:25.000000","Y","2021-11-16T09:16:56.128000","75","0.00289933","30507","FENGYUN 1C DEB","DEBRIS","SMALL","5.00","5347","THORAD AGENA D DEB","DEBRIS","SMALL","5.00"
"167797426","2021-11-15 11:27:25.000000","Y","2021-11-16T00:02:31.309000","75","0.01340654","30572","FENGYUN 1C DEB","DEBRIS","SMALL","5.00","12673","COSMOS 1275 DEB","DEBRIS","MEDIUM","5.00"
"167797935","2021-11-15 11:27:28.000000","Y","2021-11-18T05:19:45.879000","74","0.01937074","30836","FENGYUN 1C DEB","DEBRIS","SMALL","5.00","36859","METEOR 2-8 DEB","DEBRIS","SMALL","5.00"
"167797973","2021-11-15 11:27:28.000000","Y","2021-11-18T04:34:09.247000","301","0.0004397213","30856","FENGYUN 1C DEB","DEBRIS","SMALL","5.00","34732","COSMOS 2251 DEB","DEBRIS","SMALL","5.00"
"167797979","2021-11-15 11:27:28.000000","Y","2021-11-16T06:32:07.271000","249","0.0004726946","30857","FENGYUN 1C DEB","DEBRIS","SMALL","5.00","36149","FENGYUN 1C DEB","DEBRIS","SMALL","5.00"
"167798229","2021-11-15 11:27:29.000000","Y","2021-11-17T00:33:35.452000","242","0.0002578223","30982","FENGYUN 1C DEB","DEBRIS","SMALL","5.00","34388","COSMOS 2251 DEB","DEBRIS","SMALL","5.00"
"167798619","2021-11-15 11:27:30.000000","Y","2021-11-17T00:27:52.037000","382","0.0002037104","31142","NIMBUS 2 DEB","DEBRIS","SMALL","5.00","87433","UNKNOWN","UNKNOWN","SMALL","5.00"
"167799189","2021-11-15 11:27:33.000000","Y","2021-11-17T17:00:07.661000","906","0.0002499621","31356","FENGYUN 1C DEB","DEBRIS","SMALL","5.00","81537","UNKNOWN","UNKNOWN","SMALL","5.00"
"167799228","2021-11-15 11:27:33.000000","Y","2021-11-16T07:27:25.307000","306","0.000570026","31369","FENGYUN 1C DEB","DEBRIS","SMALL","5.00","31534","FENGYUN 1C DEB","DEBRIS","SMALL","5.00"
"167799460","2021-11-15 11:27:34.000000","Y","2021-11-17T08:16:30.898000","120","0.005211709","31462","FENGYUN 1C DEB","DEBRIS","SMALL","5.00","87565","UNKNOWN","UNKNOWN","SMALL","5.00"
"167799670","2021-11-15 11:27:35.000000","Y","2021-11-16T07:27:25.307000","306","0.000570026","31534","FENGYUN 1C DEB","DEBRIS","SMALL","5.00","31369","FENGYUN 1C DEB","DEBRIS","SMALL","5.00"
"167799671","2021-11-15 11:27:35.000000","Y","2021-11-17T00:10:32.536000","210","0.0002305153","31534","FENGYUN 1C DEB","DEBRIS","SMALL","5.00","81441","UNKNOWN","UNKNOWN","SMALL","5.00"
"167799699","2021-11-15 11:27:35.000000","Y","2021-11-16T04:58:28.868000","158","0.007237231","31548","FENGYUN 1C DEB","DEBRIS","SMALL","5.00","30496","FENGYUN 1C DEB","DEBRIS","SMALL","5.00"
"167799828","2021-11-15 11:27:35.000000","Y","2021-11-17T03:43:26.589000","639","0.0002167082","31620","FENGYUN 1C DEB","DEBRIS","SMALL","5.00","42336","NOAA 16 DEB","DEBRIS","SMALL","5.00"
"167800106","2021-11-15 11:27:36.000000","Y","2021-11-16T14:48:51.317000","661","0.0003743382","31727","FENGYUN 1C DEB","DEBRIS","SMALL","5.00","42262","DMSP 5D-2 F13 DEB","DEBRIS","SMALL","5.00"
"167800160","2021-11-15 11:27:37.000000","Y","2021-11-16T18:38:09.215000","309","0.0001211223","31742","FENGYUN 1C DEB","DEBRIS","SMALL","5.00","33733","FENGYUN 1C DEB","DEBRIS","SMALL","5.00"
"167800255","2021-11-15 11:27:37.000000","Y","2021-11-16T17:02:40.379000","940","0.0001657416","31784","FENGYUN 1C DEB","DEBRIS","SMALL","5.00","30366","FENGYUN 1C DEB","DEBRIS","SMALL","5.00"
"167800705","2021-11-15 11:27:39.000000","Y","2021-11-16T05:38:55.117000","561","0.0002872786","31981","FENGYUN 1C DEB","DEBRIS","SMALL","5.00","30439","FENGYUN 1C DEB","DEBRIS","SMALL","5.00"
"167800725","2021-11-15 11:27:39.000000","Y","2021-11-16T17:20:59.212000","128","0.002859605","31987","FENGYUN 1C DEB","DEBRIS","SMALL","5.00","36184","FENGYUN 1C DEB","DEBRIS","SMALL","5.00"
"167800891","2021-11-15 11:27:39.000000","Y","2021-11-15T13:38:25.754000","955","0.0001023398","32093","FENGYUN 1C DEB","DEBRIS","SMALL","5.00","39603","METEOR 2-5 DEB","DEBRIS","SMALL","5.00"
"167801239","2021-11-15 11:27:41.000000","Y","2021-11-16T14:28:25.036000","900","0.0001654866","32221","FENGYUN 1C DEB","DEBRIS","SMALL","5.00","37133","COSMOS 2251 DEB","DEBRIS","SMALL","5.00"
"167801325","2021-11-15 11:27:41.000000","Y","2021-11-15T20:20:39.018000","301","0.001301937","32242","FENGYUN 1C DEB","DEBRIS","SMALL","5.00","42426","NOAA 16 DEB","DEBRIS","SMALL","5.00"
"167801398","2021-11-15 11:27:41.000000","Y","2021-11-17T01:43:38.695000","266","0.0001996771","32325","FENGYUN 1C DEB","DEBRIS","SMALL","5.00","11587","SL-8 DEB","DEBRIS","SMALL","5.00"
"167801406","2021-11-15 11:27:41.000000","Y","2021-11-15T13:09:38.591000","53","0.012719","32325","FENGYUN 1C DEB","DEBRIS","SMALL","5.00","34395","COSMOS 2251 DEB","DEBRIS","SMALL","5.00"
"167802217","2021-11-15 11:27:44.000000","Y","2021-11-17T16:34:34.401000","243","0.001260131","33663","FENGYUN 1C DEB","DEBRIS","SMALL","5.00","36159","FENGYUN 1C DEB","DEBRIS","SMALL","5.00"
"167802428","2021-11-15 11:27:45.000000","Y","2021-11-16T18:38:09.215000","309","0.0001211223","33733","FENGYUN 1C DEB","DEBRIS","SMALL","5.00","31742","FENGYUN 1C DEB","DEBRIS","SMALL","5.00"
"167802492","2021-11-15 11:27:45.000000","Y","2021-11-15T12:34:33.088000","687","0.0001646746","33762","COSMOS 2251 DEB","DEBRIS","SMALL","5.00","46966","IRIDIUM 33 DEB","DEBRIS","SMALL","5.00"
"167802967","2021-11-15 11:27:47.000000","Y","2021-11-17T01:43:31.944000","196","0.0006704337","33982","COSMOS 2251 DEB","DEBRIS","SMALL","5.00","42332","NOAA 16 DEB","DEBRIS","SMALL","5.00"
